staff_id,ss_id,title,doi,ss_citations
143613202,2d9d26e7402817aed359cb3fb029d9082183f007,14P Deep learning-based quantification of immune infiltrate for predicting response to pembrolizumab from pre-treatment biopsies of metastatic non-small cell lung cancer: A study on the PEMBRO-RT phase II trial,10.1016/j.iotech.2022.100119,0
143613202,42c19709354c631efc35d2bda8f0d33cf1d79831,A Decade of GigaScience: The Challenges of Gigapixel Pathology Images,10.1093/gigascience/giac056,3
143613202,57c9e588f21034990f834f5f0610959332d3ed70,Empowering digital pathology applications through explainable knowledge extraction tools,10.1016/j.jpi.2022.100139,4
143613202,631c4938fa46537e91e1420fb9fb1a5428114c61,Predicting pathological complete response to neoadjuvant chemotherapy in breast cancer from routine diagnostic histopathology biopsies,10.1101/2022.11.11.22282205,0
143613202,76f8e809b6ffac6eac0806d590c0c2519d75dac2,Deep learning for fully-automated nuclear pleomorphism scoring in breast cancer,10.1038/s41523-022-00488-w,2
143613202,79c9209f3892a5a704abb6be161ca7b41d02775d,Unleashing the potential of digital pathology data by training computer-aided diagnosis models without human annotations,10.1038/s41746-022-00635-4,17
143613202,892d4f3ee2cc9ff2dcf1c308fae68473dcf787d2,Seeded iterative clustering for histology region identification,10.48550/arXiv.2211.07425,0
143613202,a9b2faab3a7195ee1deacda52004b4cd396f427a,Program death ligand‐1 immunocytochemistry in lung cancer cytological samples: A systematic review,10.1002/dc.24955,6
143613202,e7158d01e00c44011785e31e48d9082c3b3e08ce,Comparison of three validated PD-L1 immunohistochemical assays in urothelial carcinoma of the bladder: interchangeability and issues related to patient selection,10.3389/fimmu.2022.954910,2
143613202,0759829c3d1484b5ba08e60ffb8282207ab68a8b,Impact of PD-L1 and PD-1 Expression on the Prognostic Significance of CD8+ Tumor-Infiltrating Lymphocytes in Non-Small Cell Lung Cancer,10.3389/fimmu.2021.680973,14
143613202,19afccfe66de8733d799d45d816ed0ad8a8665f9,Few-shot weakly supervised detection and retrieval in histopathology whole-slide images,10.1117/12.2582132,0
143613202,25890a20503e79f773f427c999fcb41387f0aab1,Optimized tumour infiltrating lymphocyte assessment for triple negative breast cancer prognostics,10.1016/j.breast.2021.02.007,11
143613202,269e8609dff88d78e8e3c41f81a97199c9add3dd,Automated risk classification of colon biopsies based on semantic segmentation of histopathology images,,0
143613202,51c291c635a61682b1abcfc99c6e21079ba39b67,Multi_Scale_Tools: A Python Library to Exploit Multi-Scale Whole Slide Images,10.3389/fcomp.2021.684521,11
143613202,695568836a9c87507435fa5cbae0f014666043b8,Multi-Scale Task Multiple Instance Learning for the Classification of Digital Pathology Images with Global Annotations,,9
143613202,6b71ee48bb52c6aab084e7325669e0116dda292b,Neural image compression for non-small cell lung cancer subtype classification in H&E stained whole-slide images,10.1117/12.2581943,6
143613202,7d873a9c49d3864709aa762f8740edcdbd7369c5,Deep learning in histopathology: the path to the clinic,10.1038/s41591-021-01343-4,225
143613202,7e43e8a75e61c350cc95862bddae395e662a76cd,"PD-1/PD-L1 in Cancer: Pathophysiological, Diagnostic and Therapeutic Aspects",10.3390/ijms22105123,51
143613202,8706660fbf3110338bc794e354bc3d1c0075d230,Quantifying the Scanner-Induced Domain Gap in Mitosis Detection,,14
143613202,aecc480d2861d1e848ccdc4c5383be9367525f39,MItosis DOmain Generalization Challenge (MICCAI-MIDOG 2021) Training Data,10.5281/ZENODO.4643381,1
143613202,af0490f8f0cf935673991b05c1ab1d80f5e2b92d,The tale of TILs in breast cancer: A report from The International Immuno-Oncology Biomarker Working Group,10.1038/s41523-021-00346-1,1
143613202,bb3eedbda08fa1290810666ec202624593e6e2bc,A Partial Label-Based Machine Learning Approach For Cervical Whole-Slide Image Classification: The Winning TissueNet Solution*,10.1109/EMBC46164.2021.9631009,2
143613202,dda2624afa1a1e32c91322c192e397913fe2fc7d,Ultra‐high‐frequency ultrasound and machine learning approaches for the differential diagnosis of melanocytic lesions,10.1111/exd.14330,8
143613202,f8208405f959304ba68f3d11d7f880c305ac7b39,Editorial Computational Pathology,10.1109/JBHI.2021.3052029,0
143613202,424bfbd0fcda2f8e5985acf173a5111af22f553d,A deep learning approach to assess the predominant tumor growth pattern in whole-slide images of lung adenocarcinoma,10.1117/12.2549742,4
143613202,455e92c1f629cd8065bc0c8287d3da52b451b98c,HookNet: multi-resolution convolutional neural networks for semantic segmentation in histopathology whole-slide images,10.1016/j.media.2020.101890,72
143613202,496a9e301e2a989e24aacb9dda154fcf86a5cf41,Algorithms for semantic segmentation and detection in histopathology images,,0
143613202,6441d36a0af25f29abc3a21a012daf1ea9d28594,Extending Unsupervised Neural Image Compression With Supervised Multitask Learning,,15
143613202,69999230b02054b82254684a73bb8a4c83878d28,Report on computational assessment of Tumor Infiltrating Lymphocytes from the International Immuno-Oncology Biomarker Working Group,10.1038/s41523-020-0154-2,26
143613202,71cda147901a9122f82bb855f7e91c74e44eabbf,Multi-Patch Blending improves lung cancer growth pattern segmentation in whole-slide images,10.1109/CPEE50798.2020.9238710,0
143613202,889cc0565d6e2e844f4db0132c71a612672d2497,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,27
143613202,8baa4e68c61566c99ee2dfaea278a63ee48b6c77,Automatic Lung Cancer Detection and Classification in Whole-slide Histopathology,10.5281/ZENODO.3715001,0
143613202,a7f96553bc690f6f66697895a98e9377cc0f7562,Pitfalls in assessing stromal tumor infiltrating lymphocytes (sTILs) in breast cancer,10.1038/s41523-020-0156-0,61
143613202,aff9f3cd8024fb64c7ea36d396a36ebf33d01f5b,Correction to: Assessment of individual tumor buds using keratin immunohistochemistry: moderate interobserver agreement suggests a role for machine learning,10.1038/s41379-019-0450-2,2
143613202,b4c4c3dc91d42114023b0575c3e2273b87446ff7,Report on computational assessment of Tumor Infiltrating Lymphocytes from the International Immuno-Oncology Biomarker Working Group,10.1038/s41523-020-0154-2,57
143613202,bd6954422d3582093d26b76ac743991219c91351,Deep learning enables fully automated mitotic density assessment in breast cancer histopathology,10.1016/s0959-8049(20)30764-4,0
143613202,c52daf1cb971120c4083116cfc213acbaac6faaf,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,10
143613202,cde27a74addf80ca2b3385a32966d51d35e0b2ff,Application of a risk-management framework for integration of stromal tumor-infiltrating lymphocytes in clinical trials,10.1038/s41523-020-0155-1,6
143613202,de1fc90d61276094416b430605d47ee5f8cc7b4d,Computer-Aided Detection of Intracoronary Stent Location and Extension in Intravascular Ultrasound Sequences,10.1016/b978-0-12-818833-0.00010-2,1
143613202,e8abcf480f30bf5c079023c0a5bf80308dcd78ab,Virtual Staining for Mitosis Detection in Breast Histopathology,10.1109/ISBI45749.2020.9098409,20
143613202,ed8cbf0b3373cf1dcadd2718dfd3daf6fbe068f3,AI-assisted PD-L1 Scoring in Non-Small-Cell Lung Cancer Author:,,0
143613202,efaa4e593dbf76786a33dfd2dff79b77396397cc,Automated Scoring of Nuclear Pleomorphism Spectrum with Pathologist-level Performance in Breast Cancer,,1
143613202,1e70a09aedc8d91538e269f568b212ca839012b1,State-of-the-Art Deep Learning in Cardiovascular Image Analysis.,10.1016/j.jcmg.2019.06.009,203
143613202,2d7797e69a35b5ffe021a2762ef251764562dca4,Computer aided quantification of intratumoral stroma yields an independent prognosticator in rectal cancer,10.1007/s13402-019-00429-z,0
143613202,35e93be1c4ea5d3740680d4397c050116c117667,Needles in Haystacks: On Classifying Tiny Objects in Large Images,,16
143613202,35ee6606ec99b5bf282a0c5f400edbd16a6e22d9,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,10.1016/j.media.2019.101544,308
143613202,48547eb6d7527cf31f47cd77cfec4af159a23a51,No pixel-level annotations needed,10.1038/s41551-019-0472-6,11
143613202,66f70286594b27928fb0eea3b4a0f292261c292f,Deep learning assisted mitotic counting for breast cancer,10.1038/s41374-019-0275-0,54
143613202,7f98999a9e47db537fe37454bd7b8fd9059052e7,14th European Congress on Digital Pathology,10.4103/2153-3539.270744,3
143613202,91bcebba717670d740ef76097a0885a0bd3c9dde,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,0
143613202,94962ef85aca6df5c8289874b56bcaa8722dc596,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,17
143613202,afbaebf021cd8680a0342d22052644bf11e206bf,HookNet: A Multi Resolution Approach for Breast Tissue Segmentation in Histopathology Images,,0
143613202,c3533243da19c79f7cf819315b7b9ed2e603a6c2,From Point Annotations to Epithelial Cell Detection in Breast Cancer Histopathology using RetinaNet,,5
143613202,c3e98e4b01c27affe1b6c161172c5e27e8141618,Assessment of individual tumor buds using keratin immunohistochemistry: moderate interobserver agreement suggests a role for machine learning,10.1038/s41379-019-0434-2,23
143613202,c7ce6b90707871b922aca4cb6a8b16625980788b,Computer aided quantification of intratumoral stroma yields an independent prognosticator in rectal cancer,10.1007/s13402-019-00429-z,66
143613202,ddf3d225ccaeb05a912051c554b38f722f365a1b,Learning to detect lymphocytes in immunohistochemistry with deep learning,10.1016/j.media.2019.101547,84
143613202,1bbafc8586925a89fb6ebe0941a9cb7e95de452b,Convolutional Neural Networks for Lymphocyte detection in Immunohistochemically Stained Whole-Slide Images,,12
143613202,2c468dfe5f797f5928800e02f20ceddb55bf37f1,"University of Dundee Towards Standardization of Retinal Vascular Measurements Mookiah,",,0
143613202,3a3664f9b7e6c4258d9dc282c9c43a95054c648e,Assessment of intracoronary stent location and extension in intravascular ultrasound sequences,10.1002/mp.13273,4
143613202,3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,10.1038/s41598-017-19101-3,16
143613202,4e67443737640a6d88642034266c0ce2d76d9ae7,Long‐Term Active Surveillance of Screening Detected Subsolid Nodules is a Safe Strategy to Reduce Overtreatment,10.1016/j.jtho.2018.06.013,48
143613202,4fd1ad386d794e9baff286b212013b3b44bb7bd3,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,10.1038/s41598-017-19101-3,0
143613202,6d4507a54e77f55af2bfa786ca804a13018ff273,Detection of Subsolid Nodules in Lung Cancer Screening: Complementary Sensitivity of Visual Reading and Computer-Aided Diagnosis,10.1097/RLI.0000000000000464,28
143613202,6f55cc94e6a7b1e7f54b77aecf6b57773378fc21,H and E stain augmentation improves generalization of convolutional networks for histopathological mitosis detection,10.1117/12.2293048,37
143613202,bdadaa3b69040f97adc83ad138e8db27c7f650cb,Computational Pathology and Ophthalmic Medical Image Analysis,10.1007/978-3-030-00949-6,11
143613202,bf16e7e46d23a0e83bd2efe2d13e7ba7b0c47b51,Automatic Detection of Tumor Budding in Colorectal Carcinoma with Deep Learning,10.1007/978-3-030-00949-6_16,10
143613202,c377304af802f1ea67c6d696806a69f516a4472f,Predicting breast tumor proliferation from whole‐slide images: The TUPAC16 challenge,10.1016/j.media.2019.02.012,181
143613202,c406706c31d311ba4a32cd29d58b2cc12a432ad3,You Only Look on Lymphocytes Once,,16
143613202,d188bdc40ffea984ce94b88b21fd5d3d3d9972d3,Whole-Slide Mitosis Detection in H&E Breast Histology Using PHH3 as a Reference to Train Distilled Stain-Invariant Convolutional Networks,10.1109/TMI.2018.2820199,171
143613202,e58b84e96868eb5f165ab710ef43668c4d8bbf74,Learning from sparsely annotated data for semantic segmentation in histopathology images,,31
143613202,e717ffb38990d5da64a82f8b8715bfb56daf9762,COMPAY 2018 preface,10.1007/978-3-030-00949-6,4
143613202,eebf6be2e906c922ee045c946b230b99dd9c86e0,Gigapixel Whole-Slide Image Classification Using Unsupervised Image Compression And Contrastive Training,,9
143613202,ef537c1ce62c69018575d2c90b70024a32256ef5,Visual discrimination of screen-detected persistent from transient subsolid nodules: An observer study,10.1371/journal.pone.0191874,7
143613202,fed7c0d369d8991f6b76a661dedd0d1768a402d2,Neural Image Compression for Gigapixel Histopathology Image Analysis,10.1109/TPAMI.2019.2936841,122
143613202,2abde28f75a9135c8ed7c50ea16b7b9e49da0c09,A survey on deep learning in medical image analysis,10.1016/j.media.2017.07.005,7809
143613202,418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,10.1109/ISBI.2017.7950590,32
143613202,4b3764f5565c782a260a4327cc4ecd76d73142f5,"Intra-coronary Stent Localization in Intravascular Ultrasound Sequences, A Preliminary Study",10.1007/978-3-319-67534-3_2,3
143613202,86b9d39fb026746752f95f87f87fd26b8512c913,Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46878,14
143613202,87b612323f759cea5cb224331bfacf59a0f335b6,The importance of stain normalization in colorectal tissue classification with convolutional networks,10.1109/ISBI.2017.7950492,164
143613202,ab781b4dc45e73ddfe6383a108a813a6739f1753,"The Digital Pathology Association's Annual Conference October 1-3 | Manchester Grand Hyatt | San Diego, CA",10.1016/s2153-3539(22)00450-3,0
143613202,af7a0c17980d8692f50adb16c63d02deed0d54ad,Malignancy risk estimation of pulmonary nodules in screening CTs: Comparison between a computer model and human observers,10.1371/journal.pone.0185032,29
143613202,bc86e211f26bd5c68e9548c1c215fa9605c6daa2,Lung-RADS Category 4X: Does It Improve Prediction of Malignancy in Subsolid Nodules?,10.1148/radiol.2017161624,45
143613202,d884880febbc8e6c5f86c1040c009174632569c4,Improving airway segmentation in computed tomography using leak detection with convolutional networks,10.1016/j.media.2016.11.001,84
143613202,e80b85ea45f4af6ed7278be42553ead2ee5b991d,"Malignancy risk estimation of screen-detected nodules at baseline CT: comparison of the PanCan model, Lung-RADS and NCCN guidelines",10.1007/s00330-017-4767-2,45
143613202,06c8b4c1dd0c045bc6a08d0062c5042b5588d55b,Pulmonary Nodule Detection in CT Images: False Positive Reduction Using Multi-View Convolutional Networks,10.1109/TMI.2016.2536809,950
143613202,271e85d19b4cd1997a110525ffb66df7a8fa7fe6,Computer-aided detection of intracoronary stent in intravascular ultrasound sequences.,10.1118/1.4962927,14
143613202,4db42d98f611269628eb8ddc4171c4a5f412506a,Automatic Pulmonary Artery-Vein Separation and Classification in Computed Tomography Using Tree Partitioning and Peripheral Vessel Matching,10.1109/TMI.2015.2500279,41
143613202,b542b6df300ef39144d6172e8fe41a0b93fd5f8b,Deep convolutional neural networks for automatic coronary calcium scoring in a screening study with low-dose chest CT,10.1117/12.2216978,42
