staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
145441238,Jeroen van der Laak,1991,9999,2022,3c1d061588688fdb25047bd4698955742ae1fb7b,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,10.1038/s41523-021-00378-7,0
145959882,Geert Litjens,2016,9999,2022,3c1d061588688fdb25047bd4698955742ae1fb7b,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,10.1038/s41523-021-00378-7,0
8038506,Bram van Ginneken,1996,9999,2020,3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,10.1016/j.media.2021.102139,28
153744566,Alessa Hering,2018,9999,2020,3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,10.1016/j.media.2021.102139,28
2913408,Nikolas Lessman,2019,2022,2020,3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,10.1016/j.media.2021.102139,28
145441238,Jeroen van der Laak,1991,9999,2023,3c75e430d92041b23d77e4c8675fb06ab2f65b04,"What happened in Digital and Computational Pathology at the European Congress of Pathology, Basel, 2022?",10.47184/tp.2023.01.04,0
2657081,Rashindra Manniesing,2010,2021,2018,3c92977e98bbb2991e1843f3c3a2941e651d019d,Observer variability of reference tissue selection for relativecerebral blood volume measurements in glioma patients,10.1007/s00330-018-5353-y,9
1745574,Nico Karssemeijer,1989,2022,2003,3cf541c60f033f1d5ec269b97503a0ff3cd72c2a,Performance Evaluation of a Digital Reading Station for Screening Mammography,10.1007/978-3-642-59327-7_108,3
32649341,Jonas Teuwen,2017,2020,2020,3d01a44659fce1fb0134b6d8baabbee72583d3fe,Machine learning-based classification of viewing behavior using a wide range of statistical oculomotor features,10.1167/jov.20.9.1,6
34754023,Henjan Huisman,1992,9999,2021,3d130766be579a65496f87ec07f51123206fe131,Single-center versus multi-center biparametric MRI radiomics approach for clinically significant peripheral zone prostate cancer,10.1186/s13244-021-01099-y,10
8038506,Bram van Ginneken,1996,9999,2003,3d2b3cfbd2d98c33a3667c5f13b12344353582f8,Interactive shape models,10.1117/12.480165,26
145441238,Jeroen van der Laak,1991,9999,2021,3d2d270b830b05909f220ffef95ccaf7c61b273f,Metabolic Screening of Cytotoxic T-cell Effector Function Reveals the Role of CRAC Channels in Regulating Lethal Hit Delivery,10.1158/2326-6066.CIR-20-0741,4
1798137,Bram Platel,2010,2019,2012,3d346a616566ceafe3a09acdd4831df76c408b33,Structural and Resting State Functional Connectivity of the Subthalamic Nucleus: Identification of Motor STN Parts and the Hyperdirect Pathway,10.1371/journal.pone.0039061,134
1745574,Nico Karssemeijer,1989,2022,2011,3d3ca5dc423c0265941d1dc9d8884b304a1ee4fe,Estimating corresponding locations in ipsilateral breast tomosynthesis views,10.1117/12.878239,2
1419819133,Cornelia Schaefer-Prokop,2010,9999,2010,3da4ab4d50211eb7a0148c4ed74729b2d4e30ba9,Echocardiographic screening results in patients with tuberous sclerosis complex.,,7
8038506,Bram van Ginneken,1996,9999,2020,3db60e34dad56e3949508d8dc1324d5331f9a2c6,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,10.1016/j.media.2020.101810,12
2657081,Rashindra Manniesing,2010,2021,2020,3db60e34dad56e3949508d8dc1324d5331f9a2c6,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,10.1016/j.media.2020.101810,12
8038506,Bram van Ginneken,1996,9999,2009,3dee47df1e52968b02ac5ca0ce2790e7d4c56ac2,Automatic classification of retinal vessels into arteries and veins,10.1117/12.813826,42
1745574,Nico Karssemeijer,1989,2022,2012,3e53200513953d56e2cd7fcb94369e3e98c2c3bf,Abstract B10: Design of the DENSE trial: MRI as an additional screening modality to detect breast cancer in women aged 50-75 years with extremely dense breasts,10.1158/1940-6207.PREV-12-B10,1
1745574,Nico Karssemeijer,1989,2022,2016,3e8abcfa3851f8cbb06dacc2a7ea96305d0714e9,Deep Cascade Classifiers to Detect Clusters of Microcalcifications,10.1007/978-3-319-41546-8_52,12
2657081,Rashindra Manniesing,2010,2021,2012,3e95abdc1bec8622e45fc2258e27f31820754c7b,Automated versus manual segmentation of atherosclerotic carotid plaque volume and components in CTA: associations with cardiovascular risk factors,10.1007/s10554-011-9890-6,30
143613202,Francesco Ciompi,2013,9999,2018,3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,10.1038/s41598-017-19101-3,16
123637526,Bram van Ginneken,1996,9999,2018,3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,10.1038/s41598-017-19101-3,16
2895994,Colin Jacobs,2010,9999,2018,3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,10.1038/s41598-017-19101-3,16
1745574,Nico Karssemeijer,1989,2022,2017,3ee2ee319e4989b2787e9d6e02bf3b01232ea557,The Effect of Mammogram Preprocessing on Microcalcification Detection with Convolutional Neural Networks,10.1109/CBMS.2017.29,9
2657081,Rashindra Manniesing,2010,2021,2017,3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,10.1016/j.media.2016.12.002,27
8038506,Bram van Ginneken,1996,9999,2017,3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,10.1016/j.media.2016.12.002,27
2109170880,Ajay Patel,2015,9999,2017,3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,10.1016/j.media.2016.12.002,27
2074975080,Matthieu Rutten,2019,9999,2020,3f323518a65798690c99227bd7984cd50a8cdbc1,Present Status of Musculoskeletal Radiology in Europe: International Survey by the European Society of Musculoskeletal Radiology,10.1055/s-0040-1713119,10
1745574,Nico Karssemeijer,1989,2022,2018,3f632517cafc2e8159b1c4c0c6f5375248dfe8db,Improving the Automated Detection of Calcifications Using Adaptive Variance Stabilization,10.1109/TMI.2018.2814058,8
34754023,Henjan Huisman,1992,9999,2010,3f99aa1cc1a5175b1c0bca3b0c4747724cf87757,Magnetic resonance imaging guided prostate biopsy in men with repeat negative biopsies and increased prostate specific antigen.,10.1016/j.juro.2009.10.022,384
145441238,Jeroen van der Laak,1991,9999,2020,3f9c978ea44205703f337574f5e07eb9d7ecb523,Artificial intelligence: is there a potential role in nephropathology?,10.1093/ndt/gfaa181,5
145441238,Jeroen van der Laak,1991,9999,2001,3fe5f4ea526021485d42dcea2d8fe350835b2f60,"Quantification of Tumour Vascularity in Squamous Cell Carcinoma of the Tongue Using CARD Amplification, a Systematic Sampling Technique, and True Colour Image Analysis",10.1155/2001/780576,14
8038506,Bram van Ginneken,1996,9999,2006,401670e91d739c01d969f8e983ba130c5e8f9f23,A pattern recognition approach to enhancing structures in 3D CT data,10.1117/12.651138,1
8038506,Bram van Ginneken,1996,9999,2020,4043785dacd1c04ed93ec1c08ecf779f4e1717fc,"A Review of Deep Learning in Medical Imaging: Imaging Traits, Technology Trends, Case Studies With Progress Highlights, and Future Promises",10.1109/JPROC.2021.3054390,258
32649341,Jonas Teuwen,2017,2020,2018,404b9a345460b4c81147844b1b2089e8cb3ea26f,Automated soft tissue lesion detection and segmentation in digital mammography using a u-net deep learning network,,26
4960344,James Meakin,2017,9999,2017,40793c67a65ea507a10996edd506b95f53564647,ARTERIAL SPIN LABELLING MRI OF CEREBRAL TUMOURS IN,10.1093/NEUONC/NOX036.484,0
8038506,Bram van Ginneken,1996,9999,2018,40bf7af2b9d79960dc127d03c2a83ce480d4d3ad,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,,10
144085811,Clarisa Sanchez,2008,2021,2018,40bf7af2b9d79960dc127d03c2a83ce480d4d3ad,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,,10
123637526,Bram van Ginneken,1996,9999,2009,40cc7c929546e4422263fa844a8cd6f47d266ead,Computer-aided detection (CAD) of lung nodules and small tumours on chest radiographs.,10.1016/j.ejrad.2009.05.062,44
145441238,Jeroen van der Laak,1991,9999,2022,412914183f338e792c5009c201b20b3e65612cc2,"2022-RA-646-ESGO Consensus based recommendations for the diagnosis of serous tubal intraepithelial carcinoma, an international delphi study",10.1136/ijgc-2022-esgo.790,0
1745574,Nico Karssemeijer,1989,2022,2011,413ed0cca2f1915d279ae891324633c18c89cb74,Optimizing Case-Based Detection Performance in a Multiview CAD System for Mammography,10.1109/TMI.2011.2105886,78
34754023,Henjan Huisman,1992,9999,2023,41579777836a07a1bd8b4d8593fcda7983b68e67,Medical diffusion on a budget: textual inversion for medical image generation,10.48550/arXiv.2303.13430,0
143613202,Francesco Ciompi,2013,9999,2017,418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,10.1109/ISBI.2017.7950590,32
145388932,Jeroen van der Laak,1991,9999,2017,418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,10.1109/ISBI.2017.7950590,32
8038506,Bram van Ginneken,1996,9999,2017,418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,10.1109/ISBI.2017.7950590,32
145959882,Geert Litjens,2016,9999,2017,418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,10.1109/ISBI.2017.7950590,32
32649341,Jonas Teuwen,2017,2020,2017,419668ed3bba71b382853b171b1bf4aecd83d483,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,10.1177/0284185117748487,31
1745574,Nico Karssemeijer,1989,2022,2017,419668ed3bba71b382853b171b1bf4aecd83d483,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,10.1177/0284185117748487,31
1419819133,Cornelia Schaefer-Prokop,2010,9999,2017,41b5f47c340cddd5cc0ca43bba43ceea0cc441a6,Recommendations for Measuring Pulmonary Nodules at CT: A Statement from the Fleischner Society.,10.1148/radiol.2017162894,232
123637526,Bram van Ginneken,1996,9999,2013,41ec277af272f5fd6146fb13a8816289a464f6fd,Timing-Invariant Imaging of Collateral Vessels in Acute Ischemic Stroke,10.1161/STROKEAHA.111.000675,96
2895994,Colin Jacobs,2010,9999,2022,41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,10.1109/tai.2021.3115093,4
2913408,Nikolas Lessman,2019,2022,2022,41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,10.1109/tai.2021.3115093,4
8038506,Bram van Ginneken,1996,9999,2022,41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,10.1109/tai.2021.3115093,4
1745574,Nico Karssemeijer,1989,2022,2016,41ff64a90222b4bf103f42c5030ad5adb498a840,Learning Density Independent Texture Features,10.1007/978-3-319-41546-8_38,0
2657081,Rashindra Manniesing,2010,2021,2021,4202f56b0e22eedd6921d9b26519bc72f89cf4fd,Correction to: Incorporating radiomics into clinical trials: expert consensus endorsed by the European Society of Radiology on considerations for data-driven compared to biologically driven quantitative biomarkers,10.1007/s00330-021-07721-3,3
8038506,Bram van Ginneken,1996,9999,2008,42051c5c9cfd535a32221211dd2fec5ab3d2a12f,Semi-automatic Reference Standard Construction for Quantitative Evaluation of Lung CT Registration,10.1007/978-3-540-85990-1_121,73
2913408,Nikolas Lessman,2019,2022,2019,42315be6452636824d9004d5d8aa2fe8924494a2,Machine learning based quantification of extrapulmonary diseases in chest CT,,0
143613202,Francesco Ciompi,2013,9999,2020,424bfbd0fcda2f8e5985acf173a5111af22f553d,A deep learning approach to assess the predominant tumor growth pattern in whole-slide images of lung adenocarcinoma,10.1117/12.2549742,4
8038506,Bram van Ginneken,1996,9999,2011,4285344970aad3b16c95db480653936e554e4e03,Front Matter: Volume 7963,10.1117/12.896233,0
145959882,Geert Litjens,2016,9999,2022,42c19709354c631efc35d2bda8f0d33cf1d79831,A Decade of GigaScience: The Challenges of Gigapixel Pathology Images,10.1093/gigascience/giac056,3
143613202,Francesco Ciompi,2013,9999,2022,42c19709354c631efc35d2bda8f0d33cf1d79831,A Decade of GigaScience: The Challenges of Gigapixel Pathology Images,10.1093/gigascience/giac056,3
145441238,Jeroen van der Laak,1991,9999,2022,42c19709354c631efc35d2bda8f0d33cf1d79831,A Decade of GigaScience: The Challenges of Gigapixel Pathology Images,10.1093/gigascience/giac056,3
8038506,Bram van Ginneken,1996,9999,2011,42ce4affc22db3830d680a63dc9e0ca151b08148,Morphological and functional imaging in obstructive airway disease,,0
2895994,Colin Jacobs,2010,9999,2023,42f306e5fe8d8a22bc805f0f98e3fd2c292f06ac,Multi-source data approach for personalized outcome prediction in lung cancer screening: update from the NELSON trial,10.1007/s10654-023-00975-9,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2023,42f306e5fe8d8a22bc805f0f98e3fd2c292f06ac,Multi-source data approach for personalized outcome prediction in lung cancer screening: update from the NELSON trial,10.1007/s10654-023-00975-9,0
2657081,Rashindra Manniesing,2010,2021,2019,42f7d5d9b1df931226dcdbf354a07e357cdbc186,Color-Mapping of 4D-CTA for the Detection of Cranial Arteriovenous Shunts,10.3174/ajnr.A6156,4
1419819133,Cornelia Schaefer-Prokop,2010,9999,2012,42f848a1b2bc5a62f00b6f5404fc5c0baa1a34cb,Lung Perfusion Defects on Dual-Energy Computed Tomography (DECT): Review of Morphology and Differential Diagnosis,,0
1798137,Bram Platel,2010,2019,2011,4304be3b3a04f1effbd488d408c812fcb8c44358,Magnetic resonance imaging techniques for visualization of the subthalamic nucleus.,10.3171/2011.6.JNS101571,57
2913408,Nikolas Lessman,2019,2022,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
4960344,James Meakin,2017,9999,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
1419819133,Cornelia Schaefer-Prokop,2010,9999,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
2895994,Colin Jacobs,2010,9999,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
32649341,Jonas Teuwen,2017,2020,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
123637526,Bram van Ginneken,1996,9999,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
34754023,Henjan Huisman,1992,9999,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
144085811,Clarisa Sanchez,2008,2021,2020,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
1745574,Nico Karssemeijer,1989,2022,2016,43e4b8914c087b637ae22b6b4f85f70e31e6e4e8,Automated linking of suspicious findings between automated 3D breast ultrasound volumes,10.1117/12.2214945,2
8038506,Bram van Ginneken,1996,9999,2020,441d6e8ba2cc2314d7d44425a158c25e27f9cb96,Improving Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: An Ablation Study,,9
2913408,Nikolas Lessman,2019,2022,2020,441d6e8ba2cc2314d7d44425a158c25e27f9cb96,Improving Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: An Ablation Study,,9
2895994,Colin Jacobs,2010,9999,2020,441d6e8ba2cc2314d7d44425a158c25e27f9cb96,Improving Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: An Ablation Study,,9
